382	0	2253	114.3	71.6	8183.88	79.5624
383	0	2252	788.5	37.2	29332.2	80.3509
384	0	2251	68	25.3	1720.4	80.4189
385	0	2250	372.8	41.1	15322.08	80.7917
386	0	2249	254.8	55.2	14064.96	81.0465
387	0	2248	87.2	84.4	7359.68	81.1337
388	0	2247	358.1	40.2	14395.62	81.4918
389	0	2246	175.9	51.8	9111.62	81.6677
390	0	2245	275.5	40.5	11157.75	81.9432
391	0	2244	93.3	68.9	6428.37	82.0365
392	0	2243	183.8	38.4	7057.92	82.2203
393	0	2242	268.8	82.3	22122.24	82.4891
394	0	2241	296.6	40.8	12101.28	82.7857
395	0	2240	325.5	0	0	83.1112
396	0	2239	249.9	61	15243.9	83.3611
397	0	2238	95.4	86.3	8233.02	83.4565
398	0	2237	500.5	81.1	40590.55	83.957
399	0	2236	249.6	57.3	14302.08	84.2066
400	0	2235	215.5	39.6	8533.8	84.4221
401	0	2234	1143.9	0	0	85.566
402	0	2233	48.2	40.2	1937.64	85.6142
403	0	2232	234.1	53	12407.3	85.8483
404	0	2231	262.4	62.8	16478.72	86.1107
405	0	2230	237.1	51.2	12139.52	86.3478
406	0	2229	66.8	91.4	6105.52	86.4146
407	0	2228	1950.7	38.1	74321.67	88.3653
408	0	2227	244.1	30.5	7445.05	88.6094
409	0	2226	78.9	28.3	2232.87	88.6883
410	0	2225	79.9	30.8	2460.92	88.7682
411	0	2224	293.2	38.4	11258.88	89.0614
412	0	2223	144.5	75	10837.5	89.2059
413	0	2222	333.5	57	19009.5	89.5394
414	0	2221	145.4	64.6	9392.84	89.6848
415	0	2220	245.4	70.1	17202.54	89.9302
416	0	2219	360.6	53	19111.8	90.2908
417	0	2218	89.6	58.8	5268.48	90.3804
418	0	2217	82.3	52.7	4337.21	90.4627
419	0	2216	120.7	58.8	7097.16	90.5834
420	0	2215	103.9	53	5506.7	90.6873
421	0	2214	117.7	60.4	7109.08	90.805
422	0	2213	77.4	37.2	2879.28	90.8824
423	0	2212	511.5	0	0	91.3939
424	0	2211	121.6	68.6	8341.76	91.5155
425	0	2210	201.5	45.4	9148.1	91.717
426	0	2209	198.7	29.3	5821.91	91.9157
427	0	2208	480.7	65.8	31630.06	92.3964
428	0	2207	74.7	55.5	4145.85	92.4711
429	0	2206	180.1	49.7	8950.97	92.6512
430	0	2205	94.5	43.9	4148.55	92.7457
431	0	2204	75.6	42.4	3205.44	92.8213
432	0	2203	114.3	43.3	4949.19	92.9356
433	0	2202	77.4	65.2	5046.48	93.013
434	0	2201	285	29.9	8521.5	93.298
435	0	2200	247.8	75.3	18659.34	93.5458
436	0	2199	186.2	54.3	10110.66	93.732
437	0	2198	92.1	56.4	5194.44	93.8241
438	0	2197	64	32.6	2086.4	93.8881
439	0	2196	411.5	100.9	41520.35	94.2996
440	0	2195	158.5	69.8	11063.3	94.4581
441	0	2194	700.7	57	39939.9	95.1588
442	0	2193	288.6	66.8	19278.48	95.4474
443	0	2192	1113.8	61	67941.8	96.5612
444	0	2191	154.8	55.2	8544.96	96.716
445	0	2190	169.2	66.4	11234.88	96.8852
446	0	2189	75.3	24.1	1814.73	96.9605
447	0	2188	184.4	24.7	4554.68	97.1449
448	0	2187	88.7	63.1	5596.97	97.2336
449	0	2186	991.8	0	0	98.2254
450	0	2185	116.1	110.6	12840.66	98.3415
451	0	2184	580.3	46.6	27041.98	98.9218
452	0	2183	139.9	39.3	5498.07	99.0617
453	0	2182	454.5	67.7	30769.65	99.5162
454	0	2181	74.7	83.2	6215.04	99.5909
455	0	2180	493.8	46	22714.8	100.0847
456	0	2179	106.7	0	0	100.1914
457	0	2178	154.8	58.5	9055.8	100.3462
458	0	2177	256	33.5	8576	100.6022
459	0	2176	148.4	63.1	9364.04	100.7506
460	0	2175	29	68.6	1989.4	100.7796
461	0	2174	84.4	0	0	100.864
462	0	2173	474.9	66.1	31390.89	101.3389
463	0	2172	75	86.6	6495	101.4139
464	0	2171	104.9	75.6	7930.44	101.5188
465	0	2170	132.6	58.2	7717.32	101.6514
466	0	2169	262.1	36.3	9514.23	101.9135
467	0	2168	53.3	0	0	101.9668
468	0	2167	865	36.9	31918.5	102.8318
469	0	2166	582.8	28.3	16493.24	103.4146
470	0	2165	258.8	26.5	6858.2	103.6734
471	0	2164	120.4	25.6	3082.24	103.7938
472	0	2163	120.4	43.6	5249.44	103.9142
473	0	2162	92.4	32.3	2984.52	104.0066
474	0	2161	97.5	29.6	2886	104.1041
475	0	2160	153	25	3825	104.2571
476	0	2159	221.3	37.8	8365.14	104.4784
477	0	2158	50.3	25	1257.5	104.5287
478	0	2157	76.8	28.3	2173.44	104.6055
479	0	2156	101.8	34.7	3532.46	104.7073
480	0	2155	95.4	24.7	2356.38	104.8027
481	0	2154	204.8	50	10240	105.0075
